res	var	time	id	start	end	path
daily	more_precip	recent	02170			/daily/more_precip/recent/tageswerte_RR_02170_akt.zip
daily	more_precip	recent	02171			/daily/more_precip/recent/tageswerte_RR_02171_akt.zip
daily	more_precip	recent	02174			/daily/more_precip/recent/tageswerte_RR_02174_akt.zip
daily	more_precip	recent	02175			/daily/more_precip/recent/tageswerte_RR_02175_akt.zip
daily	more_precip	recent	02177			/daily/more_precip/recent/tageswerte_RR_02177_akt.zip
daily	more_precip	recent	02178			/daily/more_precip/recent/tageswerte_RR_02178_akt.zip
daily	more_precip	recent	02181			/daily/more_precip/recent/tageswerte_RR_02181_akt.zip
daily	more_precip	recent	02184			/daily/more_precip/recent/tageswerte_RR_02184_akt.zip
daily	more_precip	recent	02192			/daily/more_precip/recent/tageswerte_RR_02192_akt.zip
daily	more_precip	recent	02194			/daily/more_precip/recent/tageswerte_RR_02194_akt.zip
daily	more_precip	recent	02201			/daily/more_precip/recent/tageswerte_RR_02201_akt.zip
daily	more_precip	recent	02211			/daily/more_precip/recent/tageswerte_RR_02211_akt.zip
daily	more_precip	recent	02213			/daily/more_precip/recent/tageswerte_RR_02213_akt.zip
daily	more_precip	recent	02218			/daily/more_precip/recent/tageswerte_RR_02218_akt.zip
daily	more_precip	recent	02233			/daily/more_precip/recent/tageswerte_RR_02233_akt.zip
daily	more_precip	recent	02235			/daily/more_precip/recent/tageswerte_RR_02235_akt.zip
daily	more_precip	recent	02236			/daily/more_precip/recent/tageswerte_RR_02236_akt.zip
daily	more_precip	recent	02237			/daily/more_precip/recent/tageswerte_RR_02237_akt.zip
daily	more_precip	recent	02249			/daily/more_precip/recent/tageswerte_RR_02249_akt.zip
daily	more_precip	recent	02252			/daily/more_precip/recent/tageswerte_RR_02252_akt.zip
daily	more_precip	recent	02254			/daily/more_precip/recent/tageswerte_RR_02254_akt.zip
daily	more_precip	recent	02255			/daily/more_precip/recent/tageswerte_RR_02255_akt.zip
daily	more_precip	recent	02258			/daily/more_precip/recent/tageswerte_RR_02258_akt.zip
daily	more_precip	recent	02261			/daily/more_precip/recent/tageswerte_RR_02261_akt.zip
daily	more_precip	recent	02262			/daily/more_precip/recent/tageswerte_RR_02262_akt.zip
daily	more_precip	recent	02266			/daily/more_precip/recent/tageswerte_RR_02266_akt.zip
daily	more_precip	recent	02268			/daily/more_precip/recent/tageswerte_RR_02268_akt.zip
daily	more_precip	recent	02272			/daily/more_precip/recent/tageswerte_RR_02272_akt.zip
daily	more_precip	recent	02273			/daily/more_precip/recent/tageswerte_RR_02273_akt.zip
daily	more_precip	recent	02274			/daily/more_precip/recent/tageswerte_RR_02274_akt.zip
daily	more_precip	recent	02276			/daily/more_precip/recent/tageswerte_RR_02276_akt.zip
daily	more_precip	recent	02278			/daily/more_precip/recent/tageswerte_RR_02278_akt.zip
daily	more_precip	recent	02284			/daily/more_precip/recent/tageswerte_RR_02284_akt.zip
daily	more_precip	recent	02288			/daily/more_precip/recent/tageswerte_RR_02288_akt.zip
daily	more_precip	recent	02290			/daily/more_precip/recent/tageswerte_RR_02290_akt.zip
daily	more_precip	recent	02292			/daily/more_precip/recent/tageswerte_RR_02292_akt.zip
daily	more_precip	recent	02293			/daily/more_precip/recent/tageswerte_RR_02293_akt.zip
daily	more_precip	recent	02294			/daily/more_precip/recent/tageswerte_RR_02294_akt.zip
daily	more_precip	recent	02296			/daily/more_precip/recent/tageswerte_RR_02296_akt.zip
daily	more_precip	recent	02303			/daily/more_precip/recent/tageswerte_RR_02303_akt.zip
daily	more_precip	recent	02306			/daily/more_precip/recent/tageswerte_RR_02306_akt.zip
daily	more_precip	recent	02316			/daily/more_precip/recent/tageswerte_RR_02316_akt.zip
daily	more_precip	recent	02317			/daily/more_precip/recent/tageswerte_RR_02317_akt.zip
daily	more_precip	recent	02319			/daily/more_precip/recent/tageswerte_RR_02319_akt.zip
daily	more_precip	recent	02323			/daily/more_precip/recent/tageswerte_RR_02323_akt.zip
daily	more_precip	recent	02329			/daily/more_precip/recent/tageswerte_RR_02329_akt.zip
daily	more_precip	recent	02331			/daily/more_precip/recent/tageswerte_RR_02331_akt.zip
daily	more_precip	recent	02332			/daily/more_precip/recent/tageswerte_RR_02332_akt.zip
daily	more_precip	recent	02340			/daily/more_precip/recent/tageswerte_RR_02340_akt.zip
daily	more_precip	recent	02346			/daily/more_precip/recent/tageswerte_RR_02346_akt.zip
daily	more_precip	recent	02355			/daily/more_precip/recent/tageswerte_RR_02355_akt.zip
daily	more_precip	recent	02356			/daily/more_precip/recent/tageswerte_RR_02356_akt.zip
daily	more_precip	recent	02358			/daily/more_precip/recent/tageswerte_RR_02358_akt.zip
daily	more_precip	recent	02362			/daily/more_precip/recent/tageswerte_RR_02362_akt.zip
daily	more_precip	recent	02372			/daily/more_precip/recent/tageswerte_RR_02372_akt.zip
daily	more_precip	recent	02376			/daily/more_precip/recent/tageswerte_RR_02376_akt.zip
daily	more_precip	recent	02380			/daily/more_precip/recent/tageswerte_RR_02380_akt.zip
daily	more_precip	recent	02386			/daily/more_precip/recent/tageswerte_RR_02386_akt.zip
daily	more_precip	recent	02387			/daily/more_precip/recent/tageswerte_RR_02387_akt.zip
daily	more_precip	recent	02388			/daily/more_precip/recent/tageswerte_RR_02388_akt.zip
daily	more_precip	recent	02404			/daily/more_precip/recent/tageswerte_RR_02404_akt.zip
daily	more_precip	recent	02405			/daily/more_precip/recent/tageswerte_RR_02405_akt.zip
daily	more_precip	recent	02407			/daily/more_precip/recent/tageswerte_RR_02407_akt.zip
daily	more_precip	recent	02411			/daily/more_precip/recent/tageswerte_RR_02411_akt.zip
daily	more_precip	recent	02415			/daily/more_precip/recent/tageswerte_RR_02415_akt.zip
daily	more_precip	recent	02416			/daily/more_precip/recent/tageswerte_RR_02416_akt.zip
daily	more_precip	recent	02419			/daily/more_precip/recent/tageswerte_RR_02419_akt.zip
daily	more_precip	recent	02429			/daily/more_precip/recent/tageswerte_RR_02429_akt.zip
daily	more_precip	recent	02431			/daily/more_precip/recent/tageswerte_RR_02431_akt.zip
daily	more_precip	recent	02432			/daily/more_precip/recent/tageswerte_RR_02432_akt.zip
daily	more_precip	recent	02437			/daily/more_precip/recent/tageswerte_RR_02437_akt.zip
daily	more_precip	recent	02438			/daily/more_precip/recent/tageswerte_RR_02438_akt.zip
daily	more_precip	recent	02439			/daily/more_precip/recent/tageswerte_RR_02439_akt.zip
daily	more_precip	recent	02444			/daily/more_precip/recent/tageswerte_RR_02444_akt.zip
daily	more_precip	recent	02446			/daily/more_precip/recent/tageswerte_RR_02446_akt.zip
daily	more_precip	recent	02449			/daily/more_precip/recent/tageswerte_RR_02449_akt.zip
daily	more_precip	recent	02452			/daily/more_precip/recent/tageswerte_RR_02452_akt.zip
daily	more_precip	recent	02454			/daily/more_precip/recent/tageswerte_RR_02454_akt.zip
daily	more_precip	recent	02458			/daily/more_precip/recent/tageswerte_RR_02458_akt.zip
daily	more_precip	recent	02459			/daily/more_precip/recent/tageswerte_RR_02459_akt.zip
daily	more_precip	recent	02462			/daily/more_precip/recent/tageswerte_RR_02462_akt.zip
daily	more_precip	recent	02463			/daily/more_precip/recent/tageswerte_RR_02463_akt.zip
daily	more_precip	recent	02465			/daily/more_precip/recent/tageswerte_RR_02465_akt.zip
daily	more_precip	recent	02472			/daily/more_precip/recent/tageswerte_RR_02472_akt.zip
daily	more_precip	recent	02473			/daily/more_precip/recent/tageswerte_RR_02473_akt.zip
daily	more_precip	recent	02475			/daily/more_precip/recent/tageswerte_RR_02475_akt.zip
daily	more_precip	recent	02480			/daily/more_precip/recent/tageswerte_RR_02480_akt.zip
daily	more_precip	recent	02481			/daily/more_precip/recent/tageswerte_RR_02481_akt.zip
daily	more_precip	recent	02483			/daily/more_precip/recent/tageswerte_RR_02483_akt.zip
daily	more_precip	recent	02485			/daily/more_precip/recent/tageswerte_RR_02485_akt.zip
daily	more_precip	recent	02486			/daily/more_precip/recent/tageswerte_RR_02486_akt.zip
daily	more_precip	recent	02491			/daily/more_precip/recent/tageswerte_RR_02491_akt.zip
daily	more_precip	recent	02492			/daily/more_precip/recent/tageswerte_RR_02492_akt.zip
daily	more_precip	recent	02497			/daily/more_precip/recent/tageswerte_RR_02497_akt.zip
daily	more_precip	recent	02499			/daily/more_precip/recent/tageswerte_RR_02499_akt.zip
daily	more_precip	recent	02502			/daily/more_precip/recent/tageswerte_RR_02502_akt.zip
daily	more_precip	recent	02505			/daily/more_precip/recent/tageswerte_RR_02505_akt.zip
daily	more_precip	recent	02511			/daily/more_precip/recent/tageswerte_RR_02511_akt.zip
daily	more_precip	recent	02518			/daily/more_precip/recent/tageswerte_RR_02518_akt.zip
daily	more_precip	recent	02523			/daily/more_precip/recent/tageswerte_RR_02523_akt.zip
daily	more_precip	recent	02526			/daily/more_precip/recent/tageswerte_RR_02526_akt.zip
daily	more_precip	recent	02529			/daily/more_precip/recent/tageswerte_RR_02529_akt.zip
daily	more_precip	recent	02530			/daily/more_precip/recent/tageswerte_RR_02530_akt.zip
daily	more_precip	recent	02531			/daily/more_precip/recent/tageswerte_RR_02531_akt.zip
daily	more_precip	recent	02538			/daily/more_precip/recent/tageswerte_RR_02538_akt.zip
daily	more_precip	recent	02541			/daily/more_precip/recent/tageswerte_RR_02541_akt.zip
daily	more_precip	recent	02542			/daily/more_precip/recent/tageswerte_RR_02542_akt.zip
daily	more_precip	recent	02544			/daily/more_precip/recent/tageswerte_RR_02544_akt.zip
daily	more_precip	recent	02545			/daily/more_precip/recent/tageswerte_RR_02545_akt.zip
daily	more_precip	recent	02546			/daily/more_precip/recent/tageswerte_RR_02546_akt.zip
daily	more_precip	recent	02556			/daily/more_precip/recent/tageswerte_RR_02556_akt.zip
daily	more_precip	recent	02557			/daily/more_precip/recent/tageswerte_RR_02557_akt.zip
daily	more_precip	recent	02559			/daily/more_precip/recent/tageswerte_RR_02559_akt.zip
daily	more_precip	recent	02562			/daily/more_precip/recent/tageswerte_RR_02562_akt.zip
daily	more_precip	recent	02564			/daily/more_precip/recent/tageswerte_RR_02564_akt.zip
daily	more_precip	recent	02575			/daily/more_precip/recent/tageswerte_RR_02575_akt.zip
daily	more_precip	recent	02577			/daily/more_precip/recent/tageswerte_RR_02577_akt.zip
daily	more_precip	recent	02578			/daily/more_precip/recent/tageswerte_RR_02578_akt.zip
daily	more_precip	recent	02582			/daily/more_precip/recent/tageswerte_RR_02582_akt.zip
daily	more_precip	recent	02584			/daily/more_precip/recent/tageswerte_RR_02584_akt.zip
daily	more_precip	recent	02595			/daily/more_precip/recent/tageswerte_RR_02595_akt.zip
daily	more_precip	recent	02596			/daily/more_precip/recent/tageswerte_RR_02596_akt.zip
daily	more_precip	recent	02597			/daily/more_precip/recent/tageswerte_RR_02597_akt.zip
daily	more_precip	recent	02598			/daily/more_precip/recent/tageswerte_RR_02598_akt.zip
daily	more_precip	recent	02600			/daily/more_precip/recent/tageswerte_RR_02600_akt.zip
daily	more_precip	recent	02601			/daily/more_precip/recent/tageswerte_RR_02601_akt.zip
daily	more_precip	recent	02604			/daily/more_precip/recent/tageswerte_RR_02604_akt.zip
daily	more_precip	recent	02617			/daily/more_precip/recent/tageswerte_RR_02617_akt.zip
daily	more_precip	recent	02618			/daily/more_precip/recent/tageswerte_RR_02618_akt.zip
daily	more_precip	recent	02621			/daily/more_precip/recent/tageswerte_RR_02621_akt.zip
daily	more_precip	recent	02622			/daily/more_precip/recent/tageswerte_RR_02622_akt.zip
daily	more_precip	recent	02625			/daily/more_precip/recent/tageswerte_RR_02625_akt.zip
daily	more_precip	recent	02627			/daily/more_precip/recent/tageswerte_RR_02627_akt.zip
daily	more_precip	recent	02629			/daily/more_precip/recent/tageswerte_RR_02629_akt.zip
daily	more_precip	recent	02637			/daily/more_precip/recent/tageswerte_RR_02637_akt.zip
daily	more_precip	recent	02638			/daily/more_precip/recent/tageswerte_RR_02638_akt.zip
daily	more_precip	recent	02641			/daily/more_precip/recent/tageswerte_RR_02641_akt.zip
daily	more_precip	recent	02644			/daily/more_precip/recent/tageswerte_RR_02644_akt.zip
daily	more_precip	recent	02651			/daily/more_precip/recent/tageswerte_RR_02651_akt.zip
daily	more_precip	recent	02655			/daily/more_precip/recent/tageswerte_RR_02655_akt.zip
daily	more_precip	recent	02662			/daily/more_precip/recent/tageswerte_RR_02662_akt.zip
daily	more_precip	recent	02663			/daily/more_precip/recent/tageswerte_RR_02663_akt.zip
daily	more_precip	recent	02667			/daily/more_precip/recent/tageswerte_RR_02667_akt.zip
daily	more_precip	recent	02671			/daily/more_precip/recent/tageswerte_RR_02671_akt.zip
daily	more_precip	recent	02673			/daily/more_precip/recent/tageswerte_RR_02673_akt.zip
daily	more_precip	recent	02674			/daily/more_precip/recent/tageswerte_RR_02674_akt.zip
daily	more_precip	recent	02676			/daily/more_precip/recent/tageswerte_RR_02676_akt.zip
daily	more_precip	recent	02680			/daily/more_precip/recent/tageswerte_RR_02680_akt.zip
daily	more_precip	recent	02689			/daily/more_precip/recent/tageswerte_RR_02689_akt.zip
daily	more_precip	recent	02696			/daily/more_precip/recent/tageswerte_RR_02696_akt.zip
daily	more_precip	recent	02700			/daily/more_precip/recent/tageswerte_RR_02700_akt.zip
daily	more_precip	recent	02702			/daily/more_precip/recent/tageswerte_RR_02702_akt.zip
daily	more_precip	recent	02704			/daily/more_precip/recent/tageswerte_RR_02704_akt.zip
daily	more_precip	recent	02708			/daily/more_precip/recent/tageswerte_RR_02708_akt.zip
daily	more_precip	recent	02709			/daily/more_precip/recent/tageswerte_RR_02709_akt.zip
daily	more_precip	recent	02712			/daily/more_precip/recent/tageswerte_RR_02712_akt.zip
daily	more_precip	recent	02718			/daily/more_precip/recent/tageswerte_RR_02718_akt.zip
daily	more_precip	recent	02720			/daily/more_precip/recent/tageswerte_RR_02720_akt.zip
daily	more_precip	recent	02724			/daily/more_precip/recent/tageswerte_RR_02724_akt.zip
daily	more_precip	recent	02725			/daily/more_precip/recent/tageswerte_RR_02725_akt.zip
daily	more_precip	recent	02728			/daily/more_precip/recent/tageswerte_RR_02728_akt.zip
daily	more_precip	recent	02732			/daily/more_precip/recent/tageswerte_RR_02732_akt.zip
daily	more_precip	recent	02733			/daily/more_precip/recent/tageswerte_RR_02733_akt.zip
daily	more_precip	recent	02734			/daily/more_precip/recent/tageswerte_RR_02734_akt.zip
daily	more_precip	recent	02736			/daily/more_precip/recent/tageswerte_RR_02736_akt.zip
daily	more_precip	recent	02740			/daily/more_precip/recent/tageswerte_RR_02740_akt.zip
daily	more_precip	recent	02744			/daily/more_precip/recent/tageswerte_RR_02744_akt.zip
daily	more_precip	recent	02748			/daily/more_precip/recent/tageswerte_RR_02748_akt.zip
daily	more_precip	recent	02749			/daily/more_precip/recent/tageswerte_RR_02749_akt.zip
daily	more_precip	recent	02750			/daily/more_precip/recent/tageswerte_RR_02750_akt.zip
daily	more_precip	recent	02754			/daily/more_precip/recent/tageswerte_RR_02754_akt.zip
daily	more_precip	recent	02755			/daily/more_precip/recent/tageswerte_RR_02755_akt.zip
daily	more_precip	recent	02763			/daily/more_precip/recent/tageswerte_RR_02763_akt.zip
daily	more_precip	recent	02765			/daily/more_precip/recent/tageswerte_RR_02765_akt.zip
daily	more_precip	recent	02767			/daily/more_precip/recent/tageswerte_RR_02767_akt.zip
daily	more_precip	recent	02778			/daily/more_precip/recent/tageswerte_RR_02778_akt.zip
daily	more_precip	recent	02779			/daily/more_precip/recent/tageswerte_RR_02779_akt.zip
daily	more_precip	recent	02781			/daily/more_precip/recent/tageswerte_RR_02781_akt.zip
daily	more_precip	recent	02787			/daily/more_precip/recent/tageswerte_RR_02787_akt.zip
daily	more_precip	recent	02792			/daily/more_precip/recent/tageswerte_RR_02792_akt.zip
daily	more_precip	recent	02794			/daily/more_precip/recent/tageswerte_RR_02794_akt.zip
daily	more_precip	recent	02795			/daily/more_precip/recent/tageswerte_RR_02795_akt.zip
daily	more_precip	recent	02802			/daily/more_precip/recent/tageswerte_RR_02802_akt.zip
daily	more_precip	recent	02804			/daily/more_precip/recent/tageswerte_RR_02804_akt.zip
daily	more_precip	recent	02805			/daily/more_precip/recent/tageswerte_RR_02805_akt.zip
daily	more_precip	recent	02810			/daily/more_precip/recent/tageswerte_RR_02810_akt.zip
daily	more_precip	recent	02812			/daily/more_precip/recent/tageswerte_RR_02812_akt.zip
daily	more_precip	recent	02814			/daily/more_precip/recent/tageswerte_RR_02814_akt.zip
daily	more_precip	recent	02819			/daily/more_precip/recent/tageswerte_RR_02819_akt.zip
daily	more_precip	recent	02820			/daily/more_precip/recent/tageswerte_RR_02820_akt.zip
daily	more_precip	recent	02822			/daily/more_precip/recent/tageswerte_RR_02822_akt.zip
daily	more_precip	recent	02827			/daily/more_precip/recent/tageswerte_RR_02827_akt.zip
daily	more_precip	recent	02836			/daily/more_precip/recent/tageswerte_RR_02836_akt.zip
daily	more_precip	recent	02838			/daily/more_precip/recent/tageswerte_RR_02838_akt.zip
daily	more_precip	recent	02839			/daily/more_precip/recent/tageswerte_RR_02839_akt.zip
daily	more_precip	recent	02841			/daily/more_precip/recent/tageswerte_RR_02841_akt.zip
daily	more_precip	recent	02844			/daily/more_precip/recent/tageswerte_RR_02844_akt.zip
daily	more_precip	recent	02846			/daily/more_precip/recent/tageswerte_RR_02846_akt.zip
daily	more_precip	recent	02847			/daily/more_precip/recent/tageswerte_RR_02847_akt.zip
daily	more_precip	recent	02848			/daily/more_precip/recent/tageswerte_RR_02848_akt.zip
daily	more_precip	recent	02850			/daily/more_precip/recent/tageswerte_RR_02850_akt.zip
daily	more_precip	recent	02852			/daily/more_precip/recent/tageswerte_RR_02852_akt.zip
daily	more_precip	recent	02855			/daily/more_precip/recent/tageswerte_RR_02855_akt.zip
daily	more_precip	recent	02856			/daily/more_precip/recent/tageswerte_RR_02856_akt.zip
daily	more_precip	recent	02860			/daily/more_precip/recent/tageswerte_RR_02860_akt.zip
daily	more_precip	recent	02863			/daily/more_precip/recent/tageswerte_RR_02863_akt.zip
daily	more_precip	recent	02865			/daily/more_precip/recent/tageswerte_RR_02865_akt.zip
daily	more_precip	recent	02867			/daily/more_precip/recent/tageswerte_RR_02867_akt.zip
daily	more_precip	recent	02880			/daily/more_precip/recent/tageswerte_RR_02880_akt.zip
daily	more_precip	recent	02882			/daily/more_precip/recent/tageswerte_RR_02882_akt.zip
daily	more_precip	recent	02887			/daily/more_precip/recent/tageswerte_RR_02887_akt.zip
daily	more_precip	recent	02890			/daily/more_precip/recent/tageswerte_RR_02890_akt.zip
daily	more_precip	recent	02893			/daily/more_precip/recent/tageswerte_RR_02893_akt.zip
daily	more_precip	recent	02894			/daily/more_precip/recent/tageswerte_RR_02894_akt.zip
daily	more_precip	recent	02898			/daily/more_precip/recent/tageswerte_RR_02898_akt.zip
daily	more_precip	recent	02899			/daily/more_precip/recent/tageswerte_RR_02899_akt.zip
daily	more_precip	recent	02900			/daily/more_precip/recent/tageswerte_RR_02900_akt.zip
daily	more_precip	recent	02902			/daily/more_precip/recent/tageswerte_RR_02902_akt.zip
daily	more_precip	recent	02907			/daily/more_precip/recent/tageswerte_RR_02907_akt.zip
daily	more_precip	recent	02908			/daily/more_precip/recent/tageswerte_RR_02908_akt.zip
daily	more_precip	recent	02916			/daily/more_precip/recent/tageswerte_RR_02916_akt.zip
daily	more_precip	recent	02921			/daily/more_precip/recent/tageswerte_RR_02921_akt.zip
daily	more_precip	recent	02925			/daily/more_precip/recent/tageswerte_RR_02925_akt.zip
daily	more_precip	recent	02928			/daily/more_precip/recent/tageswerte_RR_02928_akt.zip
daily	more_precip	recent	02930			/daily/more_precip/recent/tageswerte_RR_02930_akt.zip
daily	more_precip	recent	02932			/daily/more_precip/recent/tageswerte_RR_02932_akt.zip
daily	more_precip	recent	02933			/daily/more_precip/recent/tageswerte_RR_02933_akt.zip
daily	more_precip	recent	02935			/daily/more_precip/recent/tageswerte_RR_02935_akt.zip
daily	more_precip	recent	02936			/daily/more_precip/recent/tageswerte_RR_02936_akt.zip
daily	more_precip	recent	02937			/daily/more_precip/recent/tageswerte_RR_02937_akt.zip
daily	more_precip	recent	02943			/daily/more_precip/recent/tageswerte_RR_02943_akt.zip
daily	more_precip	recent	02945			/daily/more_precip/recent/tageswerte_RR_02945_akt.zip
daily	more_precip	recent	02947			/daily/more_precip/recent/tageswerte_RR_02947_akt.zip
daily	more_precip	recent	02951			/daily/more_precip/recent/tageswerte_RR_02951_akt.zip
daily	more_precip	recent	02955			/daily/more_precip/recent/tageswerte_RR_02955_akt.zip
daily	more_precip	recent	02956			/daily/more_precip/recent/tageswerte_RR_02956_akt.zip
daily	more_precip	recent	02958			/daily/more_precip/recent/tageswerte_RR_02958_akt.zip
daily	more_precip	recent	02965			/daily/more_precip/recent/tageswerte_RR_02965_akt.zip
daily	more_precip	recent	02968			/daily/more_precip/recent/tageswerte_RR_02968_akt.zip
daily	more_precip	recent	02970			/daily/more_precip/recent/tageswerte_RR_02970_akt.zip
daily	more_precip	recent	02975			/daily/more_precip/recent/tageswerte_RR_02975_akt.zip
daily	more_precip	recent	02976			/daily/more_precip/recent/tageswerte_RR_02976_akt.zip
daily	more_precip	recent	02984			/daily/more_precip/recent/tageswerte_RR_02984_akt.zip
daily	more_precip	recent	02985			/daily/more_precip/recent/tageswerte_RR_02985_akt.zip
daily	more_precip	recent	02988			/daily/more_precip/recent/tageswerte_RR_02988_akt.zip
daily	more_precip	recent	02991			/daily/more_precip/recent/tageswerte_RR_02991_akt.zip
daily	more_precip	recent	02992			/daily/more_precip/recent/tageswerte_RR_02992_akt.zip
daily	more_precip	recent	02996			/daily/more_precip/recent/tageswerte_RR_02996_akt.zip
daily	more_precip	recent	02997			/daily/more_precip/recent/tageswerte_RR_02997_akt.zip
daily	more_precip	recent	02999			/daily/more_precip/recent/tageswerte_RR_02999_akt.zip
daily	more_precip	recent	03010			/daily/more_precip/recent/tageswerte_RR_03010_akt.zip
daily	more_precip	recent	03014			/daily/more_precip/recent/tageswerte_RR_03014_akt.zip
daily	more_precip	recent	03015			/daily/more_precip/recent/tageswerte_RR_03015_akt.zip
daily	more_precip	recent	03020			/daily/more_precip/recent/tageswerte_RR_03020_akt.zip
daily	more_precip	recent	03021			/daily/more_precip/recent/tageswerte_RR_03021_akt.zip
daily	more_precip	recent	03023			/daily/more_precip/recent/tageswerte_RR_03023_akt.zip
daily	more_precip	recent	03024			/daily/more_precip/recent/tageswerte_RR_03024_akt.zip
daily	more_precip	recent	03025			/daily/more_precip/recent/tageswerte_RR_03025_akt.zip
daily	more_precip	recent	03028			/daily/more_precip/recent/tageswerte_RR_03028_akt.zip
daily	more_precip	recent	03031			/daily/more_precip/recent/tageswerte_RR_03031_akt.zip
daily	more_precip	recent	03032			/daily/more_precip/recent/tageswerte_RR_03032_akt.zip
daily	more_precip	recent	03034			/daily/more_precip/recent/tageswerte_RR_03034_akt.zip
daily	more_precip	recent	03036			/daily/more_precip/recent/tageswerte_RR_03036_akt.zip
daily	more_precip	recent	03041			/daily/more_precip/recent/tageswerte_RR_03041_akt.zip
daily	more_precip	recent	03042			/daily/more_precip/recent/tageswerte_RR_03042_akt.zip
daily	more_precip	recent	03044			/daily/more_precip/recent/tageswerte_RR_03044_akt.zip
daily	more_precip	recent	03047			/daily/more_precip/recent/tageswerte_RR_03047_akt.zip
daily	more_precip	recent	03055			/daily/more_precip/recent/tageswerte_RR_03055_akt.zip
daily	more_precip	recent	03059			/daily/more_precip/recent/tageswerte_RR_03059_akt.zip
daily	more_precip	recent	03061			/daily/more_precip/recent/tageswerte_RR_03061_akt.zip
daily	more_precip	recent	03064			/daily/more_precip/recent/tageswerte_RR_03064_akt.zip
daily	more_precip	recent	03065			/daily/more_precip/recent/tageswerte_RR_03065_akt.zip
daily	more_precip	recent	03070			/daily/more_precip/recent/tageswerte_RR_03070_akt.zip
daily	more_precip	recent	03080			/daily/more_precip/recent/tageswerte_RR_03080_akt.zip
daily	more_precip	recent	03081			/daily/more_precip/recent/tageswerte_RR_03081_akt.zip
daily	more_precip	recent	03083			/daily/more_precip/recent/tageswerte_RR_03083_akt.zip
daily	more_precip	recent	03086			/daily/more_precip/recent/tageswerte_RR_03086_akt.zip
daily	more_precip	recent	03090			/daily/more_precip/recent/tageswerte_RR_03090_akt.zip
daily	more_precip	recent	03091			/daily/more_precip/recent/tageswerte_RR_03091_akt.zip
daily	more_precip	recent	03092			/daily/more_precip/recent/tageswerte_RR_03092_akt.zip
daily	more_precip	recent	03093			/daily/more_precip/recent/tageswerte_RR_03093_akt.zip
daily	more_precip	recent	03094			/daily/more_precip/recent/tageswerte_RR_03094_akt.zip
daily	more_precip	recent	03098			/daily/more_precip/recent/tageswerte_RR_03098_akt.zip
daily	more_precip	recent	03106			/daily/more_precip/recent/tageswerte_RR_03106_akt.zip
daily	more_precip	recent	03113			/daily/more_precip/recent/tageswerte_RR_03113_akt.zip
daily	more_precip	recent	03114			/daily/more_precip/recent/tageswerte_RR_03114_akt.zip
daily	more_precip	recent	03121			/daily/more_precip/recent/tageswerte_RR_03121_akt.zip
daily	more_precip	recent	03122			/daily/more_precip/recent/tageswerte_RR_03122_akt.zip
daily	more_precip	recent	03124			/daily/more_precip/recent/tageswerte_RR_03124_akt.zip
daily	more_precip	recent	03126			/daily/more_precip/recent/tageswerte_RR_03126_akt.zip
daily	more_precip	recent	03130			/daily/more_precip/recent/tageswerte_RR_03130_akt.zip
daily	more_precip	recent	03136			/daily/more_precip/recent/tageswerte_RR_03136_akt.zip
daily	more_precip	recent	03137			/daily/more_precip/recent/tageswerte_RR_03137_akt.zip
daily	more_precip	recent	03146			/daily/more_precip/recent/tageswerte_RR_03146_akt.zip
daily	more_precip	recent	03147			/daily/more_precip/recent/tageswerte_RR_03147_akt.zip
daily	more_precip	recent	03153			/daily/more_precip/recent/tageswerte_RR_03153_akt.zip
daily	more_precip	recent	03154			/daily/more_precip/recent/tageswerte_RR_03154_akt.zip
daily	more_precip	recent	03155			/daily/more_precip/recent/tageswerte_RR_03155_akt.zip
daily	more_precip	recent	03156			/daily/more_precip/recent/tageswerte_RR_03156_akt.zip
daily	more_precip	recent	03158			/daily/more_precip/recent/tageswerte_RR_03158_akt.zip
daily	more_precip	recent	03164			/daily/more_precip/recent/tageswerte_RR_03164_akt.zip
daily	more_precip	recent	03166			/daily/more_precip/recent/tageswerte_RR_03166_akt.zip
daily	more_precip	recent	03167			/daily/more_precip/recent/tageswerte_RR_03167_akt.zip
daily	more_precip	recent	03169			/daily/more_precip/recent/tageswerte_RR_03169_akt.zip
daily	more_precip	recent	03175			/daily/more_precip/recent/tageswerte_RR_03175_akt.zip
daily	more_precip	recent	03176			/daily/more_precip/recent/tageswerte_RR_03176_akt.zip
daily	more_precip	recent	03178			/daily/more_precip/recent/tageswerte_RR_03178_akt.zip
daily	more_precip	recent	03179			/daily/more_precip/recent/tageswerte_RR_03179_akt.zip
daily	more_precip	recent	03180			/daily/more_precip/recent/tageswerte_RR_03180_akt.zip
daily	more_precip	recent	03182			/daily/more_precip/recent/tageswerte_RR_03182_akt.zip
daily	more_precip	recent	03183			/daily/more_precip/recent/tageswerte_RR_03183_akt.zip
daily	more_precip	recent	03185			/daily/more_precip/recent/tageswerte_RR_03185_akt.zip
daily	more_precip	recent	03188			/daily/more_precip/recent/tageswerte_RR_03188_akt.zip
daily	more_precip	recent	03192			/daily/more_precip/recent/tageswerte_RR_03192_akt.zip
daily	more_precip	recent	03196			/daily/more_precip/recent/tageswerte_RR_03196_akt.zip
daily	more_precip	recent	03201			/daily/more_precip/recent/tageswerte_RR_03201_akt.zip
daily	more_precip	recent	03202			/daily/more_precip/recent/tageswerte_RR_03202_akt.zip
